title,author,pg_code,author_id,book_id
The Cape and the Kaffirs: A Diary of Five Years' Residence in Kaffirland,"Ward, Mrs.",35308,18126,1
"The Childrens' Story of the War, Volume 1 (of 10): From the Beginning of the War to the Landing of the British Army in France","Parrott, Edward",35310,13362,0
A Practical Novelist,"Davidson, John",35313,4490,0
"The Childrens' Story of the War, Volume 2 (of 10): From the Battle of Mons to the Fall of Antwerp.","Parrott, Edward",35314,13362,1
Dragons of the Air: An Account of Extinct Flying Reptiles,"Seeley, H. G. (Harry Govier)",35316,15547,0
Geology,"Geikie, James",35317,6617,0
The Long Lane's Turning,"Rives, Hallie Erminie",35326,14702,2
A Manual of the Antiquity of Man,"MacLean, J. P. (John Patterson)",35329,10987,1
The Spanish Tragedy,"Kyd, Thomas",35330,9970,1
Stories of Great Men,"Huntington, Faye",35331,8837,0
"Our Artist in Cuba: Fifty drawings on wood. Leaves from the Sketch-book of a traveler, During the Winter of 1864-5.","Carleton, George Washington",35332,2931,0
"Life of Heber C. Kimball, an apostle : $b the father and founder of the British mission","Whitney, Orson F. (Orson Ferguson)",35333,18614,0
The Sherrods,"McCutcheon, George Barr",35335,11681,27
The Lady Evelyn: A Story of To-day,"Pemberton, Max",35336,13546,4
Miss Theodora: A West End Story,"Reed, Helen Leah",35337,14416,3
Marriage,"Wells, H. G. (Herbert George)",35338,18387,47
"The Ravens and the Angels, with Other Stories and Parables","Charles, Elizabeth Rundle",35346,3206,0
Freedom Through Disobedience,"Das, Chitta Ranjan",35349,4454,0
Fishing and Shooting Sketches,"Cleveland, Grover",35351,3461,3
"Papers of the American Negro Academy. (The American Negro Academy. Occasional Papers, No. 18-19.)","Grimké, Archibald Henry",35352,7243,6
"The Childrens' Story of the War, Volume 3 (of 10): From the First Battle of Ypres to the End of the Year 1914","Parrott, Edward",35355,13362,2
A Song of a Single Note: A Love Story,"Barr, Amelia E.",35358,1042,20
Joseph Smith the Prophet-Teacher: A Discourse,"Roberts, B. H. (Brigham Henry)",35360,14714,0
The Wicked Marquis,"Oppenheim, E. Phillips (Edward Phillips)",35361,13128,50
"Billy Barcroft, R.N.A.S.: A Story of the Great War","Westerman, Percy F. (Percy Francis)",35362,18449,2
Ethel Morton at Sweetbrier Lodge,"Smith, Mabell S. C. (Mabell Shippie Clarke)",35364,16100,4
"Tom Clark and His Wife: Their Double Dreams, And the Curious Things that Befell Them Therein; Being the Rosicrucian's Story","Randolph, Paschal Beverly",35366,14314,0
Mad: A Story of Dust and Ashes,"Fenn, George Manville",35367,5778,110
Friends I Have Made,"Fenn, George Manville",35368,5778,111
The Vicar's People,"Fenn, George Manville",35370,5778,112
Withered Leaves: A Novel. Vol. 1 (of 3),"Gottschall, Rudolf von",35371,6977,0
Withered Leaves: A Novel.  Vol. 2 (of 3),"Gottschall, Rudolf von",35372,6977,1
Withered Leaves: A Novel. Vol. 3 (of 3),"Gottschall, Rudolf von",35373,6977,2
The Dreamers: A Club,"Bangs, John Kendrick",35374,935,29
"A Wonder Book and Tanglewood Tales, for Girls and Boys","Hawthorne, Nathaniel",35377,7901,89
The Strength of the Pines,"Marshall, Edison",35378,11346,3
"Slave Narratives: A Folk History of Slavery in the United States from Interviews with Former Slaves, Volume X, Missouri Narratives",United States. Work Projects Administration,35379,17672,29
"Slave Narratives: A Folk History of Slavery in the United States from Interviews with Former Slaves, Volume XVI, Texas Narratives, Part 3",United States. Work Projects Administration,35380,17672,30
"Slave Narratives: A Folk History of Slavery in the United States from Interviews with Former Slaves, Volume XVI, Texas Narratives, Part 4",United States. Work Projects Administration,35381,17672,31
"The Romance of Biography (Vol 1 of 2): or Memoirs of Women Loved and Celebrated by Poets, from the Days of the Troubadours to the Present Age. 3rd ed. 2 Vols.","Jameson, Mrs. (Anna)",35382,9120,4
Mrs. Geoffrey,Duchess,35384,5111,15
Blanche: The Maid of Lille,"Schubin, Ossip",35385,15416,0
The Children's Story of the War Volume 4 (of 10): The Story of the Year 1915,"Parrott, Edward",35386,13362,3
Émile Verhaeren,"Zweig, Stefan",35387,19330,2
The Master of the Inn,"Herrick, Robert",35388,8132,9
Why Marry?,"Williams, Jesse Lynch",35389,18765,1
The Revellers,"Tracy, Louis",35393,17368,18
The Bridling of Pegasus: Prose Papers on Poetry,"Austin, Alfred",35394,698,0
The Letters of Anne Gilchrist and Walt Whitman,"Gilchrist, Anne (Anne Burrows)",35395,6732,0
Asbeïn: From the Life of a Virtuoso,"Schubin, Ossip",35396,15416,1
"Christmas Stories: Containing John Wildgoose the Poacher, the Smuggler, and Good-nature, or Parish Matters","Berens, Edward",35397,1470,1
The Negro in the South: His Economic Progress in Relation to his Moral and Religious Development,"Du Bois, W. E. B. (William Edward Burghardt)",35399,5097,7
"Presidential Candidates:: Containing Sketches, Biographical, Personal and Political, of Prominent Candidates for the Presidency in 1860","Bartlett, D. W. (David W.)",35400,1093,1
Poems & Ballads (First Series),"Swinburne, Algernon Charles",35402,16886,23
"From Bapaume to Passchendaele, 1917","Gibbs, Philip",35403,6691,2
A Review of the Middle American Tree Frogs of the Genus Ptychohyla,"Duellman, William Edward",35413,5123,9
The Little Vanities of Mrs. Whittaker: A Novel,"Winter, John Strange",35414,18928,1
"The Romance of Biography (Vol 2 of 2): or Memoirs of Women Loved and Celebrated by Poets, from the Days of the Troubadours to the Present Age. 3rd ed. 2 Vols.","Jameson, Mrs. (Anna)",35416,9120,5
The Super Race: An American Problem,"Nearing, Scott",35417,12689,5
Wood and Forest,"Noyes, William",35419,12957,1
"A System of Logic: Ratiocinative and Inductive, 7th Edition, Vol. I","Mill, John Stuart",35420,12007,11
"A System of Logic: Ratiocinative and Inductive, 7th Edition, Vol. II","Mill, John Stuart",35421,12007,12
The Storm Centre: A Novel,"Craddock, Charles Egbert",35423,4027,22
The Amethyst Box,"Green, Anna Katharine",35424,7117,34
The Mad Planet,"Leinster, Murray",35425,10387,23
Polaris of the Snows,"Stilson, Charles B. (Charles Billings)",35426,16601,0
"A Charming Fellow, Volume I","Trollope, Frances Eleanor",35428,17429,0
"A Charming Fellow, Volume II","Trollope, Frances Eleanor",35429,17429,1
"A Charming Fellow, Volume III","Trollope, Frances Eleanor",35430,17429,2
A Modern Buccaneer,"Boldrewood, Rolf",35431,1865,4
"The Three Devils: Luther's, Milton's, and Goethe's; With Other Essays","Masson, David",35438,11471,2
A Little Book of Profitable Tales,"Field, Eugene",35440,5844,12
"The Dodd Family Abroad, Vol. I","Lever, Charles James",35441,10451,47
"The Dodd Family Abroad, Vol. II","Lever, Charles James",35442,10451,48
Lost Lenore: The Adventures of a Rolling Stone,"Reid, Mayne",35443,14456,40
Comrades: A Story of Social Adventure in California,"Dixon, Thomas, Jr.",35447,4875,8
The Negro and the elective franchise. A series of papers and a sermon,"Grimké, Archibald Henry",35449,7243,7
Medea of Euripides,Euripides,35451,5570,9
"Gobolinks; or, Shadow Pictures for Young and Old","Stuart, Ruth McEnery",35452,16764,5
"""O Thou, My Austria!""","Schubin, Ossip",35454,15416,2
"A Flight with the Swallows; Or, Little Dorothy's Dream","Marshall, Emma",35455,11348,5
"Apollonius of Tyana, the Philosopher-Reformer of the First Century A.D.","Mead, G. R. S. (George Robert Stow)",35460,11823,1
A Short History of the World,"Wells, H. G. (Herbert George)",35461,18387,48
Sharing Her Crime: A Novel,"Fleming, May Agnes",35462,5993,7
The High Heart,"King, Basil",35463,9728,7
"The Tenants of Malory, Volume 1","Le Fanu, Joseph Sheridan",35467,10235,20
"The Tenants of Malory, Volume 2","Le Fanu, Joseph Sheridan",35468,10235,21
"The Tenants of Malory, Volume 3","Le Fanu, Joseph Sheridan",35469,10235,22
Key to the Science of Theology,"Pratt, Parley P. (Parley Parker)",35470,14028,0
Euripides and His Age,"Murray, Gilbert",35472,12570,1
The Shepherd's Calendar. Volume I (of II),"Hogg, James",35474,8388,1
Songs of the Prairie,"Stead, Robert J. C.",35475,16433,3
Makers of Modern Medicine,"Walsh, James J. (James Joseph)",35477,18068,5
Neighbours,"Stead, Robert J. C.",35478,16433,4
"The Dusantes: A Sequel to ""The Casting Away of Mrs. Lecks and Mrs. Aleshine""","Stockton, Frank R.",35480,16630,31
The Go Ahead Boys on Smugglers' Island,"Kay, Ross",35483,9491,4
The Black Eagle Mystery,"Bonner, Geraldine",35484,1898,2
The Doctor's Wife: A Novel,"Braddon, M. E. (Mary Elizabeth)",35485,2081,18
The Great Gold Rush: A Tale of the Klondike,"Jarvis, W. H. P. (William Henry Pope)",35486,9154,0
Swamp Cat,"Kjelgaard, Jim",35487,9816,3
The Road to Paris: A Story of Adventure,"Stephens, Robert Neilson",35488,16505,7
Famous Men of Science,"Bolton, Sarah Knowles",35489,1874,1
Boris Lensky,"Schubin, Ossip",35491,15416,3
The Black Fawn,"Kjelgaard, Jim",35493,9816,4
Fine Books,"Pollard, Alfred W. (Alfred William)",35494,13896,0
Settling Day,"Gould, Nat",35496,6992,1
Three Sunsets and Other Poems,"Carroll, Lewis",35497,2985,14
The Pharaoh and the Priest: An Historical Novel of Ancient Egypt,"Prus, Bolesław",35499,14123,1
Nuts and Nutcrackers,"Lever, Charles James",35500,10451,49
The Condition of Catholics Under James I.: Father Gerard's Narrative of the Gunpowder Plot,"Gerard, John",35501,6648,2
The Basket Woman: A Book of Indian Tales for Children,"Austin, Mary",35502,705,5
The Girl at Central,"Bonner, Geraldine",35503,1898,3
"Miss Maitland, Private Secretary","Bonner, Geraldine",35504,1898,4
Anna of the Five Towns,"Bennett, Arnold",35505,1398,36
"Benjamin Franklin : $b Representative selections, with introduction, bibliograpy, and notes","Franklin, Benjamin",35508,6264,2
Working Women of Japan,"Gulick, Sidney Lewis",35511,7325,1
A Daughter of the Vine,"Atherton, Gertrude Franklin Horn",35512,652,17
The Ledge on Bald Face,"Roberts, Charles G. D., Sir",35513,14715,13
"The Great Apostasy, Considered in the Light of Scriptural and Secular History","Talmage, James E. (James Edward)",35514,16943,2
Arthur Machen: A Novelist of Ecstasy and Sin: With Two Uncollected Poems by Arthur Machen,"Starrett, Vincent",35515,16423,0
The Man Without a Memory,"Marchmont, Arthur W.",35516,11276,0
"The Three Impostors; or, The Transmutations","Machen, Arthur",35517,11044,5
The Ice Pilot,"Leverage, Henry",35518,10452,1
"Riding Recollections, 5th ed.","Whyte-Melville, G. J. (George John)",35521,18634,2
"Only one love : $b or, Who was the heir","Garvice, Charles",35523,6563,4
"Cora and The Doctor; or, Revelations of A Physician's Wife","Leslie, Madeline",35526,10433,17
The Haute Noblesse: A Novel,"Fenn, George Manville",35527,5778,113
"The Secret of the Sands; Or, The ""Water Lily"" and her Crew","Collingwood, Harry",35528,3623,33
The Charm of Ireland,"Stevenson, Burton Egbert",35529,16549,13
Countess Erika's Apprenticeship,"Schubin, Ossip",35531,15416,4
"The Letters of the Duke of Wellington to Miss J., 1834-1851: Edited, with Extracts from the Diary of the Latter","Wellington, Arthur Wellesley, Duke of",35532,18376,1
The Haunted Room: A Tale,A. L. O. E.,35533,4,3
How to be Happy Though Married: Being a Handbook to Marriage,"Hardy, E. J. (Edward John)",35534,7646,0
Feeding the Mind,"Carroll, Lewis",35535,2985,15
The Poems and Verses of Charles Dickens,"Dickens, Charles",35536,4793,68
The Great White Army,"Pemberton, Max",35540,13546,5
Erlach Court,"Schubin, Ossip",35541,15416,5
House Rats and Mice,"Lantz, David E. (David Ernest)",35542,10135,2
My Little Boy,"Ewald, Carl",35543,5619,2
Sanders of the river,"Wallace, Edgar",35545,18027,12
A Lowden Sabbath Morn,"Stevenson, Robert Louis",35546,16557,85
Doctor Cupid: A Novel,"Broughton, Rhoda",35548,2324,2
Archimedes,"Heath, Thomas Little, Sir",35550,7986,0
"A Voice of Warning: Or, an introduction to the faith and doctrine of The Church of Jesus Christ of Latter-Day Saints","Pratt, Parley P. (Parley Parker)",35554,14028,1
Kim,"Kipling, Rudyard",35555,9775,48
Succession in the Presidency of The Church of Jesus Christ of Latter-Day Saints,"Roberts, B. H. (Brigham Henry)",35556,14714,1
"The Middle Period, 1817-1858","Burgess, John William",35558,2577,0
"A Rational Theology, as Taught by the Church of Jesus Christ of Latter-Day Saints","Widtsoe, John Andreas",35562,18640,2
The Clergyman's Hand-book of Law: The Law of Church and Grave,"Scanlan, Charles Martin",35563,15333,0
A Course of Lectures on the Principles of Domestic Economy and Cookery,"Corson, Juliet",35567,3910,2
The Casting Away of Mrs. Lecks and Mrs. Aleshine,"Stockton, Frank R.",35570,16630,32
Felix Lanzberg's Expiation,"Schubin, Ossip",35571,15416,6
Socialism and Democracy in Europe,"Orth, Samuel Peter",35572,13158,3
Vermont: A Study of Independence,"Robinson, Rowland Evans",35573,14794,1
Seeing France with Uncle John,"Warner, Anne",35574,18155,5
Peculiarities of American Cities,"Glazier, Willard W.",35575,6824,1
In the Days of Queen Victoria,"Tappan, Eva March",35576,16959,4
Aphorisms and Reflections from the works of T. H. Huxley,"Huxley, Thomas Henry",35584,8897,46
The Headless Horseman: A Strange Tale of Texas,"Reid, Mayne",35587,14456,41
The Story of a Genius,"Schubin, Ossip",35590,15416,7
The Daughter Pays,"Reynolds, Baillie, Mrs.",35591,14504,0
Jane Lends A Hand,"Watkins, Shirley",35593,18228,1
"The Radio Boys at Ocean Point; Or, The Message that Saved the Ship","Chapman, Allen",35594,3182,11
"Voltaire's Romances, Complete in One Volume",Voltaire,35595,17917,6
Robt. Schumann : The Story of the Boy Who Made Pictures in Music,"Tapper, Thomas",35596,16962,11
Tales from Tennyson,"Tennyson, Alfred Tennyson, Baron",35598,17056,10
The Woodcraft Girls in the City,"Roy, Lillian Elizabeth",35600,15021,6
Franz Liszt : The Story of a Boy Who Became a Great Pianist and Teacher,"Tapper, Thomas",35601,16962,12
The Romantic Scottish Ballads: Their Epoch and Authorship,"Chambers, Robert",35602,3150,1
The Spell,"Orcutt, William Dana",35607,13138,2
Masterman and Son,"Dawson, W. J. (William James)",35608,4570,2
The Great Return,"Machen, Arthur",35611,11044,6
"Three Philosophical Poets: Lucretius, Dante, and Goethe","Santayana, George",35612,15260,5
A Plan for Securing Observations of the Variable Stars,"Pickering, Edward C. (Edward Charles)",35613,13739,1
Palos of the Dog Star Pack,"Giesy, J. U. (John Ulrich)",35614,6714,0
The Treasure of the Tigris: A Tale of Mesopotamia,"Mockler-Ferryman, A. F. (Augustus Ferryman)",35615,12161,1
Home Fires in France,"Fisher, Dorothy Canfield",35616,5920,6
The Terror: A Mystery,"Machen, Arthur",35617,11044,7
Fast as the Wind: A Novel,"Gould, Nat",35618,6992,2
The Prophet of the Great Smoky Mountains,"Craddock, Charles Egbert",35619,4027,23
"Osceola the Seminole; or, The Red Fawn of the Flower Land","Reid, Mayne",35620,14456,42
"A Philosophical Dictionary, Volume 01",Voltaire,35621,17917,7
"A Philosophical Dictionary, Volume 02",Voltaire,35622,17917,8
"A Philosophical Dictionary, Volume 03",Voltaire,35623,17917,9
"A Philosophical Dictionary, Volume 04",Voltaire,35624,17917,10
"A Philosophical Dictionary, Volume 05",Voltaire,35625,17917,11
"A Philosophical Dictionary, Volume 06",Voltaire,35626,17917,12
"A Philosophical Dictionary, Volume 07",Voltaire,35627,17917,13
"A Philosophical Dictionary, Volume 08",Voltaire,35628,17917,14
"A Philosophical Dictionary, Volume 09",Voltaire,35629,17917,15
"A Philosophical Dictionary, Volume 10",Voltaire,35630,17917,16
"The Sword of Honor; or, The Foundation of the French Republic: A Tale of The French Revolution","Sue, Eugène",35633,16788,40
The Secret Glory,"Machen, Arthur",35637,11044,8
Leonora,"Edgeworth, Maria",35638,5326,20
Three Plays by Granville-Barker: The Marrying of Ann Leete; The Voysey Inheritance; Waste,"Granville-Barker, Harley",35640,7060,1
Uncanny Tales,"Molesworth, Mrs.",35641,12176,22
"The Bible in Spain, Vol. 1 [of 2]: Or, the Journeys, Adventures, and Imprisonments of an Englishman in an Attempt to Circulate the Scriptures in the Peninsula","Borrow, George",35642,1933,37
"The Cavaliers of Virginia, vol. 1 of 2: or, The Recluse of Jamestown; An historical romance of the Old Dominion","Caruthers, William Alexander",35645,3017,0
The Canadian Portrait Gallery - Volume 3 (of 4),"Dent, John Charles",35647,4729,3
The Lost Mountain: A Tale of Sonora,"Reid, Mayne",35649,14456,43
"Rick Dale, A Story of the Northwest Coast","Munroe, Kirk",35652,12532,10
Voyages from Montreal Through the Continent of North America to the Frozen and Pacific Oceans in 1789 and 1793. Vol. I,"Mackenzie, Alexander",35658,11064,1
Voyages from Montreal Through the Continent of North America to the Frozen and Pacific Oceans in 1789 and 1793. Vol. II,"Mackenzie, Alexander",35659,11064,2
Mysterious Mr. Sabin,"Oppenheim, E. Phillips (Edward Phillips)",35661,13128,51
Titan: A Romance. v. 1 (of 2),Jean Paul,35664,9159,0
Sour Grapes: A Book of Poems,"Williams, William Carlos",35667,18794,1
No Quarter!,"Reid, Mayne",35670,14456,44
The Messenger,"Robins, Elizabeth",35671,14763,3
'Gloria Victis!' A Romance,"Schubin, Ossip",35672,15416,8
Our Own Set: A Novel,"Schubin, Ossip",35673,15416,9
Peeps at People,"Holliday, Robert Cortes",35675,8431,1
"The Bible in Spain, Vol. 2 [of 2]: Or, the Journeys, Adventures, and Imprisonments of an Englishman in an Attempt to Circulate the Scriptures in the Peninsula","Borrow, George",35676,1933,38
"Education in the Home, the Kindergarten, and the Primary School","Peabody, Elizabeth Palmer",35677,13462,0
France,"Home, Gordon",35678,8488,11
Pieces of Hate; And Other Enthusiasms,"Broun, Heywood",35679,2325,0
Psycho-Phone Messages,"Grierson, Francis",35681,7208,0
At Large,"Hornung, E. W. (Ernest William)",35684,8565,12
Mississippi Outlaws and the Detectives: Don Pedro and the Detectives; Poisoner and the Detectives,"Pinkerton, Allan",35686,13797,6
